"","n","n_t","zeta","Q","scenario_id","rank","iteration_id","save_model","dsim_seed","model_seed","start_gamma","start_emiss"
"131",20,800,1,0.1,"d660a399686a3fe35def912ec0b874e4",10,"373eb72575c4ff7e0a2cf6cc57347ec3",TRUE,1325725,4656805,"{
  ""tpm"": [0.6972, 0.1514, 0.1514, 0.1514, 0.6972, 0.1514, 0.1514, 0.1514, 0.6972]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.459, 1.4888, -5.9985, 1.5127, 4.3947, 1.4821],
  ""EOG_median_theta"": [5.8022, 1.4436, 0.978, 1.5079, -3.8604, 1.5493],
  ""EOG_min_beta"": [-6.0602, 1.4567, 3.8252, 1.5219, -1.0686, 1.5512]
}"
"132",20,800,1,0.1,"d660a399686a3fe35def912ec0b874e4",29,"0b6b70acd9aac1a806dbf52fd7819950",TRUE,3189775,92661,"{
  ""tpm"": [0.5267, 0.2366, 0.2366, 0.2366, 0.5267, 0.2366, 0.2366, 0.2366, 0.5267]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4715, 1.5667, -5.8853, 1.5884, 4.0852, 1.5596],
  ""EOG_median_theta"": [6.1837, 1.4451, 0.9025, 1.437, -3.8086, 1.574],
  ""EOG_min_beta"": [-5.9042, 1.4433, 3.8981, 1.5839, -1.1852, 1.5717]
}"
"133",20,800,2,0.2,"d79723b0d64f3acb7cc865dcc5c59ca2",17,"2fad71f7920e4b3c1c6825b8fe7f77e0",TRUE,6278227,3814372,"{
  ""tpm"": [0.7649, 0.1176, 0.1176, 0.1176, 0.7649, 0.1176, 0.1176, 0.1176, 0.7649]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3992, 2.415, -6.0656, 2.4413, 4.3131, 2.5725],
  ""EOG_median_theta"": [5.8219, 2.4644, 1.2049, 2.4252, -4.0259, 2.5111],
  ""EOG_min_beta"": [-6.0486, 2.5173, 4.0794, 2.4293, -1.2003, 2.4984]
}"
"134",20,800,2,0.2,"d79723b0d64f3acb7cc865dcc5c59ca2",26,"5ccd77ddf1bd6316c996852f7a8b6f67",TRUE,2637779,5926224,"{
  ""tpm"": [0.7633, 0.1183, 0.1183, 0.1183, 0.7633, 0.1183, 0.1183, 0.1183, 0.7633]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6952, 2.4976, -5.9748, 2.5176, 4.0307, 2.5301],
  ""EOG_median_theta"": [6.0824, 2.5516, 1.1758, 2.5299, -4.0666, 2.4327],
  ""EOG_min_beta"": [-5.8909, 2.407, 3.9597, 2.5805, -1.1968, 2.4736]
}"
"135",20,1600,1,0.4,"db90ea97fdfc4379ab0953041b1f202b",11,"c6cc19c174561b5630483583c3b7c80c",TRUE,3003001,5980734,"{
  ""tpm"": [0.5762, 0.2119, 0.2119, 0.2119, 0.5762, 0.2119, 0.2119, 0.2119, 0.5762]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6391, 1.4542, -5.8179, 1.4184, 4.1348, 1.533],
  ""EOG_median_theta"": [6.0808, 1.4801, 0.9697, 1.4328, -3.9395, 1.5109],
  ""EOG_min_beta"": [-5.9953, 1.5646, 4.0171, 1.4894, -1.1929, 1.4095]
}"
"136",20,1600,1,0.4,"db90ea97fdfc4379ab0953041b1f202b",19,"400100d9d813886cc90e6c7025b51fd8",TRUE,6811917,1966895,"{
  ""tpm"": [0.7363, 0.1318, 0.1318, 0.1318, 0.7363, 0.1318, 0.1318, 0.1318, 0.7363]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6676, 1.4145, -5.8255, 1.5591, 4.1671, 1.4432],
  ""EOG_median_theta"": [6.1035, 1.5738, 1.2848, 1.4944, -4.0229, 1.4568],
  ""EOG_min_beta"": [-5.9032, 1.5886, 3.8222, 1.509, -1.1902, 1.5645]
}"
"137",20,400,0.5,0.4,"e0891a5141bc6b7cc3a3d636109de4b6",4,"a5ee163ea7158060343d9c6940cc6975",TRUE,7880108,327675,"{
  ""tpm"": [0.6131, 0.1934, 0.1934, 0.1934, 0.6131, 0.1934, 0.1934, 0.1934, 0.6131]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5143, 0.9704, -6.1571, 1.0731, 4.2208, 0.9687],
  ""EOG_median_theta"": [5.9889, 0.9143, 1.0798, 1.0039, -4.0796, 1.0413],
  ""EOG_min_beta"": [-6.1186, 0.984, 4.122, 0.9335, -1.1932, 1.0252]
}"
"138",20,400,0.5,0.4,"e0891a5141bc6b7cc3a3d636109de4b6",6,"342961703f97bf8acc4b2bdf618e4bd5",TRUE,3172253,5461506,"{
  ""tpm"": [0.6271, 0.1864, 0.1864, 0.1864, 0.6271, 0.1864, 0.1864, 0.1864, 0.6271]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3557, 0.9072, -6.0713, 1.0713, 4.1893, 1.0425],
  ""EOG_median_theta"": [5.9896, 0.9103, 1.0738, 1.0839, -4.1189, 0.9925],
  ""EOG_min_beta"": [-5.9543, 0.9014, 3.8296, 1.0227, -1.1677, 0.974]
}"
"139",40,400,2,0.2,"e67755741ec24cebb38515618817c07c",12,"71ebeb35e551acabb2e6fa40815d57bc",TRUE,6761508,6227679,"{
  ""tpm"": [0.6918, 0.1541, 0.1541, 0.1541, 0.6918, 0.1541, 0.1541, 0.1541, 0.6918]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5995, 2.542, -5.9343, 2.4532, 4.2236, 2.5171],
  ""EOG_median_theta"": [6.1012, 2.5719, 1.2781, 2.4814, -4.1777, 2.4408],
  ""EOG_min_beta"": [-6.0609, 2.428, 3.8381, 2.4532, -1.0613, 2.4135]
}"
"140",40,400,2,0.2,"e67755741ec24cebb38515618817c07c",15,"2d4c8985bf6a24eb2972ca49aa600631",TRUE,9201330,7726641,"{
  ""tpm"": [0.6783, 0.1608, 0.1608, 0.1608, 0.6783, 0.1608, 0.1608, 0.1608, 0.6783]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3422, 2.5185, -6.0489, 2.5209, 4.3361, 2.5053],
  ""EOG_median_theta"": [6.1646, 2.4717, 0.9055, 2.5233, -4.1985, 2.5244],
  ""EOG_min_beta"": [-5.9388, 2.5405, 4.0061, 2.4005, -1.1808, 2.4385]
}"
"141",40,800,2,0.1,"eb1f817af5954f745c6d108e972844ff",4,"76a79c2267e2f633ea4401ce6c971487",TRUE,6869606,4542775,"{
  ""tpm"": [0.7242, 0.1379, 0.1379, 0.1379, 0.7242, 0.1379, 0.1379, 0.1379, 0.7242]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6843, 2.518, -5.9547, 2.58, 4.0149, 2.4172],
  ""EOG_median_theta"": [6.1791, 2.4791, 1.2498, 2.5272, -4.0844, 2.4042],
  ""EOG_min_beta"": [-5.9794, 2.5853, 3.803, 2.5272, -1.3782, 2.5226]
}"
"142",40,800,2,0.1,"eb1f817af5954f745c6d108e972844ff",6,"94c13b92d78878343777e99db6e1178e",TRUE,954719,1775068,"{
  ""tpm"": [0.5892, 0.2054, 0.2054, 0.2054, 0.5892, 0.2054, 0.2054, 0.2054, 0.5892]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.555, 2.5035, -5.8422, 2.5892, 4.3805, 2.4912],
  ""EOG_median_theta"": [6.0726, 2.5908, 1.2861, 2.4099, -3.8971, 2.5977],
  ""EOG_min_beta"": [-5.8472, 2.4679, 3.8611, 2.5267, -1.3741, 2.4532]
}"
"143",40,400,0.5,0.1,"ebaec5359316b8faa7e55c82c9aba5ed",22,"71e072aee151257285bbabf52360ec51",TRUE,2038364,7499654,"{
  ""tpm"": [0.7698, 0.1151, 0.1151, 0.1151, 0.7698, 0.1151, 0.1151, 0.1151, 0.7698]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3676, 1.0799, -6.0752, 0.9013, 4.1695, 0.93],
  ""EOG_median_theta"": [6.1398, 1.0129, 0.909, 1.0365, -4.1058, 1.0718],
  ""EOG_min_beta"": [-6.0032, 1.0858, 4.0671, 1.0155, -1.3627, 0.9861]
}"
"144",40,400,0.5,0.1,"ebaec5359316b8faa7e55c82c9aba5ed",25,"56ad39f63f3524073d9947aabda2cfa1",TRUE,1867512,2598030,"{
  ""tpm"": [0.6306, 0.1847, 0.1847, 0.1847, 0.6306, 0.1847, 0.1847, 0.1847, 0.6306]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4867, 1.0309, -5.843, 1.0331, 4.005, 0.9433],
  ""EOG_median_theta"": [6.1819, 1.0894, 0.9479, 1.045, -4.0792, 0.9631],
  ""EOG_min_beta"": [-5.8969, 0.9796, 4.1229, 0.9115, -1.3572, 1.0065]
}"
"145",80,400,2,0.1,"ece85f68406a57f8ef7fa76a072cbb0e",10,"aa87c5f07cbc674bad190499dd39fe13",TRUE,7348447,6778644,"{
  ""tpm"": [0.7151, 0.1425, 0.1425, 0.1425, 0.7151, 0.1425, 0.1425, 0.1425, 0.7151]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4558, 2.4782, -6.1143, 2.4934, 4.3838, 2.5086],
  ""EOG_median_theta"": [5.9679, 2.5506, 0.9762, 2.4391, -3.9066, 2.523],
  ""EOG_min_beta"": [-6.0626, 2.4099, 3.9547, 2.508, -1.2823, 2.5898]
}"
"146",80,400,2,0.1,"ece85f68406a57f8ef7fa76a072cbb0e",11,"01e999caa4dc2511b0f8a9a4177be481",TRUE,3362347,7397126,"{
  ""tpm"": [0.7787, 0.1106, 0.1106, 0.1106, 0.7787, 0.1106, 0.1106, 0.1106, 0.7787]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.438, 2.4726, -5.8826, 2.5198, 4.1199, 2.4003],
  ""EOG_median_theta"": [6.188, 2.4863, 0.9448, 2.45, -3.9659, 2.4474],
  ""EOG_min_beta"": [-6.0308, 2.4194, 3.8277, 2.4648, -1.3927, 2.4352]
}"
"147",40,800,0.5,0.1,"ed6cbde6293583ebc339f4d3cf3b5609",8,"a3b0b4b684fa67e430c48426dcc92506",TRUE,2758877,7528338,"{
  ""tpm"": [0.5763, 0.2119, 0.2119, 0.2119, 0.5763, 0.2119, 0.2119, 0.2119, 0.5763]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3133, 0.9321, -5.8297, 0.9966, 4.3962, 0.9527],
  ""EOG_median_theta"": [6.1954, 0.9478, 1.2921, 0.9919, -4.0589, 1.0279],
  ""EOG_min_beta"": [-6.1911, 1.0235, 4.0694, 1.0167, -1.1898, 0.9664]
}"
"148",40,800,0.5,0.1,"ed6cbde6293583ebc339f4d3cf3b5609",24,"d204f63b997b65796a2797899af76c5e",TRUE,9460185,9528643,"{
  ""tpm"": [0.7291, 0.1355, 0.1355, 0.1355, 0.7291, 0.1355, 0.1355, 0.1355, 0.7291]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3738, 0.9416, -6.0551, 1.0739, 4.3514, 0.9255],
  ""EOG_median_theta"": [6.0145, 1.003, 0.9066, 0.9022, -4.0925, 0.9371],
  ""EOG_min_beta"": [-6.0726, 1.0611, 4.146, 1.0959, -1.2841, 0.9923]
}"
"149",40,1600,0.5,0.4,"ee0e14892b1f00efcc5e9e767959259b",7,"69383551907a23d4836e8e9dc11981db",TRUE,9779631,5632427,"{
  ""tpm"": [0.732, 0.134, 0.134, 0.134, 0.732, 0.134, 0.134, 0.134, 0.732]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6796, 0.9383, -6.0587, 0.9388, 4.0949, 0.92],
  ""EOG_median_theta"": [5.8727, 0.9013, 0.9064, 0.9489, -3.8418, 0.9791],
  ""EOG_min_beta"": [-6.0851, 0.9904, 4.0486, 0.9344, -1.0088, 1.0478]
}"
"150",40,1600,0.5,0.4,"ee0e14892b1f00efcc5e9e767959259b",27,"83ebb838e792235e9d22f23c4d379485",TRUE,9675258,7694930,"{
  ""tpm"": [0.5995, 0.2003, 0.2003, 0.2003, 0.5995, 0.2003, 0.2003, 0.2003, 0.5995]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6242, 0.9285, -6.1238, 0.9912, 4.3968, 0.987],
  ""EOG_median_theta"": [5.8052, 1.0334, 1.2508, 0.9915, -4.1304, 0.9286],
  ""EOG_min_beta"": [-6.0364, 0.937, 3.8767, 1.0775, -1.2847, 0.9092]
}"
"151",80,1600,1,0.1,"f31da898d93280fa99b96ea5430e001d",5,"8c2fb2f8b528ac948c4097caddb434a1",TRUE,2171078,8777362,"{
  ""tpm"": [0.614, 0.193, 0.193, 0.193, 0.614, 0.193, 0.193, 0.193, 0.614]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5626, 1.5421, -5.8148, 1.4143, 4.0253, 1.5569],
  ""EOG_median_theta"": [5.9681, 1.4229, 1.1293, 1.4862, -3.8157, 1.5717],
  ""EOG_min_beta"": [-5.966, 1.5467, 4.0612, 1.4593, -1.1134, 1.545]
}"
"152",80,1600,1,0.1,"f31da898d93280fa99b96ea5430e001d",22,"0081505aa1a6edcaa6d0ed62202d8c02",TRUE,2546709,5784162,"{
  ""tpm"": [0.7284, 0.1358, 0.1358, 0.1358, 0.7284, 0.1358, 0.1358, 0.1358, 0.7284]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3898, 1.5371, -6.0693, 1.508, 4.0985, 1.4476],
  ""EOG_median_theta"": [6.0733, 1.4012, 0.9394, 1.5393, -4.0151, 1.4339],
  ""EOG_min_beta"": [-5.8315, 1.4948, 4.0947, 1.584, -1.2708, 1.5825]
}"
"153",80,400,0.5,0.1,"f369ae37d5cb8d1da3c772874715d4ca",20,"f36740be9aa8c6820e0b063ec41eec90",TRUE,1843806,5594869,"{
  ""tpm"": [0.6479, 0.1761, 0.1761, 0.1761, 0.6479, 0.1761, 0.1761, 0.1761, 0.6479]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3612, 1.0923, -5.8294, 0.9389, 4.0987, 1.0202],
  ""EOG_median_theta"": [5.8043, 1.0353, 1.2423, 1.0617, -3.801, 1.0044],
  ""EOG_min_beta"": [-5.9414, 1.0683, 4.0887, 1.0358, -1.1137, 0.9214]
}"
"154",80,400,0.5,0.1,"f369ae37d5cb8d1da3c772874715d4ca",27,"923c365fc3fb85b25d72f6dc277529ea",TRUE,2988694,1049773,"{
  ""tpm"": [0.5561, 0.2219, 0.2219, 0.2219, 0.5561, 0.2219, 0.2219, 0.2219, 0.5561]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6709, 0.9367, -5.861, 1.0809, 4.0037, 1.0709],
  ""EOG_median_theta"": [5.8947, 0.9836, 0.9952, 0.9777, -3.9015, 0.9295],
  ""EOG_min_beta"": [-6.134, 0.9278, 4.0486, 1.011, -1.0127, 1.073]
}"
"155",80,800,0.5,0.4,"f91ae058d6716a25669223eb8234fe83",16,"65bfaa97c946138013e9ef80cacecad9",TRUE,1762198,1984828,"{
  ""tpm"": [0.6797, 0.1602, 0.1602, 0.1602, 0.6797, 0.1602, 0.1602, 0.1602, 0.6797]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4928, 0.9721, -5.9336, 1.0636, 4.2894, 1.0972],
  ""EOG_median_theta"": [5.8828, 0.9444, 1.2241, 0.9662, -4.1098, 0.9553],
  ""EOG_min_beta"": [-5.8827, 0.9995, 4.1561, 1.024, -1.1292, 1.0551]
}"
"156",80,800,0.5,0.4,"f91ae058d6716a25669223eb8234fe83",24,"7ebeb076b82ce9573a14d3f0b7871caf",TRUE,9528270,3380825,"{
  ""tpm"": [0.6054, 0.1973, 0.1973, 0.1973, 0.6054, 0.1973, 0.1973, 0.1973, 0.6054]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3099, 1.0578, -6.0842, 1.0635, 4.0099, 0.9444],
  ""EOG_median_theta"": [5.9022, 1.0475, 1.2954, 1.0157, -4.0113, 1.0536],
  ""EOG_min_beta"": [-5.9709, 0.9182, 3.8094, 0.9454, -1.3573, 0.9386]
}"
"157",40,800,0.5,0.2,"f93d950c1f7fca31bdf2fa978ce7f2c2",4,"f5198ed84a66687870391a0df12f5f78",TRUE,5167662,4004765,"{
  ""tpm"": [0.639, 0.1805, 0.1805, 0.1805, 0.639, 0.1805, 0.1805, 0.1805, 0.639]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3293, 0.981, -5.924, 1.0876, 4.0028, 0.9029],
  ""EOG_median_theta"": [6.1705, 0.9972, 1.191, 1.0387, -4.0672, 1.0874],
  ""EOG_min_beta"": [-6.1664, 0.9051, 4.047, 0.9447, -1.1999, 0.9314]
}"
"158",40,800,0.5,0.2,"f93d950c1f7fca31bdf2fa978ce7f2c2",30,"1564d835cf60b7982ca1a1117b8dcd4b",TRUE,7934940,8995632,"{
  ""tpm"": [0.786, 0.107, 0.107, 0.107, 0.786, 0.107, 0.107, 0.107, 0.786]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4283, 1.0998, -6.1242, 1.0728, 4.0346, 0.9784],
  ""EOG_median_theta"": [6.1434, 0.9831, 1.0177, 1.0758, -3.8331, 0.987],
  ""EOG_min_beta"": [-5.8395, 0.9547, 4.185, 1.0356, -1.0205, 0.9967]
}"
"159",80,400,2,0.4,"fbd74ede38333399cdd9a5d71be2d06a",17,"6482115098faaa9c7231baacbc49ae38",TRUE,3953528,2405201,"{
  ""tpm"": [0.6883, 0.1558, 0.1558, 0.1558, 0.6883, 0.1558, 0.1558, 0.1558, 0.6883]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6058, 2.436, -6.0213, 2.5763, 4.2968, 2.4156],
  ""EOG_median_theta"": [5.8433, 2.5261, 0.9194, 2.5714, -3.9688, 2.5688],
  ""EOG_min_beta"": [-5.8065, 2.4668, 4.1972, 2.5421, -1.1627, 2.455]
}"
"160",80,400,2,0.4,"fbd74ede38333399cdd9a5d71be2d06a",25,"0d4e6ecd250ea8572334546e7eee0ac4",TRUE,4859456,3724680,"{
  ""tpm"": [0.6007, 0.1996, 0.1996, 0.1996, 0.6007, 0.1996, 0.1996, 0.1996, 0.6007]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5028, 2.4223, -5.9288, 2.4257, 4.2391, 2.5374],
  ""EOG_median_theta"": [6.0426, 2.4104, 1.0539, 2.4326, -4.0319, 2.4363],
  ""EOG_min_beta"": [-6.0137, 2.482, 4.0935, 2.4486, -1.0553, 2.5137]
}"
"161",40,1600,1,0.2,"ff4552c0cab0ab5cd15335a0bfed3c72",2,"7ae9ec09ff5ee742f4ba79093231173f",TRUE,8047415,5048455,"{
  ""tpm"": [0.5803, 0.2099, 0.2099, 0.2099, 0.5803, 0.2099, 0.2099, 0.2099, 0.5803]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6349, 1.5625, -5.8194, 1.4148, 4.3215, 1.461],
  ""EOG_median_theta"": [5.8566, 1.4526, 1.1825, 1.533, -3.8558, 1.4631],
  ""EOG_min_beta"": [-6.1822, 1.5444, 3.8097, 1.4703, -1.2837, 1.4721]
}"
"162",40,1600,1,0.2,"ff4552c0cab0ab5cd15335a0bfed3c72",13,"54ec5d93b7f1af2610c36143595ada18",TRUE,7427740,5222581,"{
  ""tpm"": [0.5021, 0.2489, 0.2489, 0.2489, 0.5021, 0.2489, 0.2489, 0.2489, 0.5021]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4227, 1.4741, -5.9565, 1.4064, 4.1727, 1.5159],
  ""EOG_median_theta"": [5.9673, 1.521, 1.0625, 1.4856, -4.0311, 1.4823],
  ""EOG_min_beta"": [-6.16, 1.5476, 3.8461, 1.4157, -1.3099, 1.4528]
}"
"163",40,1600,0.5,0.1,"0086f95b1868678d6fb3ded960fa49ab",1,"d74d036ed346481eafe7267cbee1de9b_chain2",TRUE,5660741,645769588,"{
  ""tpm"": [0.6991, 0.1505, 0.1505, 0.1505, 0.6991, 0.1505, 0.1505, 0.1505, 0.6991]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3666, 1.0035, -6.0033, 1.0122, 4.006, 0.938],
  ""EOG_median_theta"": [6.1715, 1.0425, 0.9677, 1.0314, -3.8746, 1.0158],
  ""EOG_min_beta"": [-5.8828, 1.0406, 3.9188, 1.0602, -1.3293, 0.9641]
}"
"164",40,1600,0.5,0.1,"0086f95b1868678d6fb3ded960fa49ab",11,"768f8820de593637ac7323df0bc82d1c_chain2",TRUE,6467679,952675344,"{
  ""tpm"": [0.6202, 0.1899, 0.1899, 0.1899, 0.6202, 0.1899, 0.1899, 0.1899, 0.6202]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.422, 1.056, -6.0375, 0.9735, 4.2415, 0.9108],
  ""EOG_median_theta"": [5.936, 1.0375, 0.9915, 1.0159, -3.9937, 1.0993],
  ""EOG_min_beta"": [-6.098, 0.9048, 3.9447, 0.9074, -1.3931, 0.9914]
}"
"165",20,800,2,0.1,"0177a63090d8c08704972b99803513ce",24,"9bd48a6e0496002144450631e3dbefcb_chain2",TRUE,9941836,812659266,"{
  ""tpm"": [0.7637, 0.1182, 0.1182, 0.1182, 0.7637, 0.1182, 0.1182, 0.1182, 0.7637]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3404, 2.4157, -5.8806, 2.5439, 4.1637, 2.4947],
  ""EOG_median_theta"": [6.1447, 2.5255, 1.0107, 2.5199, -3.9547, 2.5863],
  ""EOG_min_beta"": [-5.8906, 2.5116, 4.1343, 2.5248, -1.3136, 2.5788]
}"
"166",20,800,2,0.1,"0177a63090d8c08704972b99803513ce",30,"739f621449faf3ab83081f8b8797897a_chain2",TRUE,5452560,26790969,"{
  ""tpm"": [0.6103, 0.1949, 0.1949, 0.1949, 0.6103, 0.1949, 0.1949, 0.1949, 0.6103]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4383, 2.4691, -6.1347, 2.4903, 4.0009, 2.4486],
  ""EOG_median_theta"": [6.0431, 2.5151, 1.008, 2.5309, -3.9322, 2.5976],
  ""EOG_min_beta"": [-6.181, 2.4119, 3.8231, 2.5929, -1.085, 2.4142]
}"
"167",20,1600,1,0.1,"0556c8090f8117ddbae3319dbab21fde",3,"140f7df1c7ca87f696d81a13a898de60_chain2",TRUE,2109863,776618383,"{
  ""tpm"": [0.7637, 0.1181, 0.1181, 0.1181, 0.7637, 0.1181, 0.1181, 0.1181, 0.7637]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6981, 1.4183, -5.898, 1.4534, 4.131, 1.4427],
  ""EOG_median_theta"": [6.1392, 1.4371, 1.1862, 1.4344, -3.8657, 1.4782],
  ""EOG_min_beta"": [-5.9452, 1.5201, 3.9674, 1.5891, -1.0933, 1.4646]
}"
"168",20,1600,1,0.1,"0556c8090f8117ddbae3319dbab21fde",7,"2f8ec6984c4e6c83b3364e32685019ce_chain2",TRUE,9567980,696120226,"{
  ""tpm"": [0.7711, 0.1145, 0.1145, 0.1145, 0.7711, 0.1145, 0.1145, 0.1145, 0.7711]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6266, 1.5328, -5.9777, 1.4932, 4.2959, 1.557],
  ""EOG_median_theta"": [5.9028, 1.5356, 0.9988, 1.5024, -3.8661, 1.5778],
  ""EOG_min_beta"": [-6.1532, 1.4207, 4.0315, 1.5268, -1.3887, 1.4329]
}"
"169",80,1600,2,0.4,"071cc66db6a2239a359e493b32677fae",7,"26c31bb41331e2f94056e35559cae0fe_chain2",TRUE,9378568,964986954,"{
  ""tpm"": [0.5157, 0.2422, 0.2422, 0.2422, 0.5157, 0.2422, 0.2422, 0.2422, 0.5157]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3173, 2.4073, -5.8725, 2.4794, 4.3994, 2.5838],
  ""EOG_median_theta"": [6.1819, 2.5699, 1.1019, 2.4091, -3.8376, 2.418],
  ""EOG_min_beta"": [-5.8035, 2.4656, 4.1178, 2.5649, -1.211, 2.5172]
}"
"170",80,1600,2,0.4,"071cc66db6a2239a359e493b32677fae",13,"213a1aeb9330306fdab710913d2a2151_chain2",TRUE,8441074,583289219,"{
  ""tpm"": [0.6875, 0.1562, 0.1562, 0.1562, 0.6875, 0.1562, 0.1562, 0.1562, 0.6875]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3274, 2.4807, -6.0653, 2.5867, 4.2962, 2.5081],
  ""EOG_median_theta"": [6.0222, 2.5354, 1.1123, 2.4754, -4.0322, 2.5629],
  ""EOG_min_beta"": [-6.163, 2.5925, 3.8951, 2.5259, -1.0183, 2.5604]
}"
"171",40,400,1,0.4,"0a36b7ecc6f2a60f72c0739e5704c95c",10,"0566b1a31f8860f7ca09096fdfb7aea5_chain2",TRUE,6268186,218222152,"{
  ""tpm"": [0.7966, 0.1017, 0.1017, 0.1017, 0.7966, 0.1017, 0.1017, 0.1017, 0.7966]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3329, 1.5068, -5.9728, 1.494, 4.3551, 1.5753],
  ""EOG_median_theta"": [6.0052, 1.5107, 1.1681, 1.4274, -4.1998, 1.4842],
  ""EOG_min_beta"": [-6.0108, 1.5041, 3.9735, 1.552, -1.2777, 1.5862]
}"
"172",40,400,1,0.4,"0a36b7ecc6f2a60f72c0739e5704c95c",26,"a01c6ffc963a62f2c0f8285a4a176988_chain2",TRUE,3364664,275959830,"{
  ""tpm"": [0.7103, 0.1448, 0.1448, 0.1448, 0.7103, 0.1448, 0.1448, 0.1448, 0.7103]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3333, 1.5942, -5.9278, 1.5716, 4.1149, 1.5081],
  ""EOG_median_theta"": [6.1501, 1.528, 0.9851, 1.5448, -3.9778, 1.4312],
  ""EOG_min_beta"": [-6.0673, 1.4589, 4.024, 1.4708, -1.2635, 1.5575]
}"
"173",40,1600,1,0.4,"0dc54c31fef39829275858cf423bfe87",5,"800ed3951e7c24b52e63788a7e33a981_chain2",TRUE,9505705,247510490,"{
  ""tpm"": [0.6389, 0.1805, 0.1805, 0.1805, 0.6389, 0.1805, 0.1805, 0.1805, 0.6389]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6659, 1.4591, -6.1697, 1.4779, 4.1786, 1.5959],
  ""EOG_median_theta"": [6.155, 1.4264, 1.0738, 1.5049, -3.9138, 1.5332],
  ""EOG_min_beta"": [-5.8828, 1.5695, 4.0585, 1.4705, -1.0679, 1.4265]
}"
"174",40,1600,1,0.4,"0dc54c31fef39829275858cf423bfe87",23,"0e28604d73d15f86eab98332c3282910_chain2",TRUE,4726673,20273907,"{
  ""tpm"": [0.7145, 0.1428, 0.1428, 0.1428, 0.7145, 0.1428, 0.1428, 0.1428, 0.7145]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3848, 1.5257, -6.0687, 1.4905, 4.3403, 1.4061],
  ""EOG_median_theta"": [6.1587, 1.4763, 1.1824, 1.5986, -4.0034, 1.4824],
  ""EOG_min_beta"": [-5.934, 1.4557, 3.8953, 1.5417, -1.1921, 1.5814]
}"
"175",20,800,0.5,0.4,"0ee71802d444bd47adcb19e6722129cb",9,"5ab5ac1e065f0637dfacd6162ed248bc_chain2",TRUE,6246775,260540866,"{
  ""tpm"": [0.7205, 0.1397, 0.1397, 0.1397, 0.7205, 0.1397, 0.1397, 0.1397, 0.7205]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4043, 1.0871, -5.9988, 1.0685, 4.1594, 0.9342],
  ""EOG_median_theta"": [5.991, 1.0226, 0.937, 0.9647, -3.864, 1.0023],
  ""EOG_min_beta"": [-5.9323, 0.9462, 4.0528, 0.9545, -1.1717, 0.9318]
}"
